FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg
3062,33,2026-04-27,15:29:17.397,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.103692,35.209454,5327,32.103692,35.20998211653778,49.79999999999999,90.0
3063,33,2026-04-27,15:29:17.430,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.103692,35.209454,5333,32.103692,35.20998211653778,49.79999999999999,90.0
3064,34,2026-04-27,15:29:17.463,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.103692,35.209454,5340,32.103692,35.20998211653778,49.79999999999999,90.0
3065,33,2026-04-27,15:29:17.497,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.103692,35.209454,5347,32.103692,35.20998211653778,49.79999999999999,90.0
3066,33,2026-04-27,15:29:17.530,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.103692,35.209454,5354,32.103692,35.20998211653778,49.79999999999999,90.0
3067,34,2026-04-27,15:29:17.564,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.103692,35.209454,5361,32.103692,35.20998211653778,49.79999999999999,90.0
3068,33,2026-04-27,15:29:17.597,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.103692,35.209455,5368,32.103692,35.20998311653778,49.79999999999999,90.0
3069,33,2026-04-27,15:29:17.630,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.103692,35.209455,5374,32.103692,35.20998311653778,49.79999999999999,90.0
3070,34,2026-04-27,15:29:17.664,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.103692,35.209455,5380,32.103692,35.20998311653778,49.79999999999999,90.0
3071,33,2026-04-27,15:29:17.696,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.103692,35.209455,5386,32.103692,35.20998311653778,49.79999999999999,90.0
3072,34,2026-04-27,15:29:17.730,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.103692,35.209455,5393,32.103692,35.20998311653778,49.79999999999999,90.0
3073,33,2026-04-27,15:29:17.763,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103692,35.209455,5399,32.103692,35.20998311653778,49.79999999999999,90.0
3074,33,2026-04-27,15:29:17.797,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209455,5404,32.103693,35.20998311654356,49.79999999999999,90.0
3075,34,2026-04-27,15:29:17.831,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.103693,35.209455,5410,32.103693,35.20998311654356,49.79999999999999,90.0
3076,33,2026-04-27,15:29:17.864,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209455,5415,32.103693,35.20998311654356,49.79999999999999,90.0
3077,33,2026-04-27,15:29:17.897,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5420,32.103693,35.209984116543566,49.79999999999999,90.0
3078,34,2026-04-27,15:29:17.931,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5424,32.103693,35.209984116543566,49.79999999999999,90.0
3079,33,2026-04-27,15:29:17.963,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5428,32.103693,35.209984116543566,49.79999999999999,90.0
3080,33,2026-04-27,15:29:17.997,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5431,32.103693,35.209984116543566,49.79999999999999,90.0
3081,34,2026-04-27,15:29:18.031,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5435,32.103693,35.209984116543566,49.79999999999999,90.0
3082,33,2026-04-27,15:29:18.064,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5438,32.103693,35.209984116543566,49.79999999999999,90.0
3083,34,2026-04-27,15:29:18.097,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5441,32.103693,35.209984116543566,49.79999999999999,90.0
3084,33,2026-04-27,15:29:18.130,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5443,32.103693,35.209984116543566,49.79999999999999,90.0
3085,33,2026-04-27,15:29:18.163,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209456,5445,32.103693,35.209984116543566,49.79999999999999,90.0
3086,34,2026-04-27,15:29:18.197,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5448,32.103693,35.209985116543564,49.79999999999999,90.0
3087,33,2026-04-27,15:29:18.231,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5450,32.103693,35.209985116543564,49.79999999999999,90.0
3088,33,2026-04-27,15:29:18.264,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5451,32.103693,35.209985116543564,49.79999999999999,90.0
3089,34,2026-04-27,15:29:18.298,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5453,32.103693,35.209985116543564,49.79999999999999,90.0
3090,33,2026-04-27,15:29:18.331,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5454,32.103693,35.209985116543564,49.79999999999999,90.0
3091,34,2026-04-27,15:29:18.364,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5455,32.103693,35.209985116543564,49.79999999999999,90.0
3092,33,2026-04-27,15:29:18.397,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5456,32.103693,35.209985116543564,49.79999999999999,90.0
3093,33,2026-04-27,15:29:18.431,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5457,32.103693,35.209985116543564,49.79999999999999,90.0
3094,34,2026-04-27,15:29:18.464,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209457,5458,32.103693,35.209985116543564,49.79999999999999,90.0
3095,33,2026-04-27,15:29:18.498,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209458,5459,32.103693,35.20998611654356,49.79999999999999,90.0
3096,33,2026-04-27,15:29:18.531,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209458,5460,32.103693,35.20998611654356,49.79999999999999,90.0
3097,34,2026-04-27,15:29:18.564,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209458,5460,32.103693,35.20998611654356,49.79999999999999,90.0
3098,33,2026-04-27,15:29:18.598,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209458,5461,32.103694,35.209986116549345,49.79999999999999,90.0
3099,33,2026-04-27,15:29:18.631,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209458,5461,32.103694,35.209986116549345,49.79999999999999,90.0
3100,34,2026-04-27,15:29:18.665,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209458,5462,32.103694,35.209986116549345,49.79999999999999,90.0
3101,33,2026-04-27,15:29:18.698,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209458,5462,32.103694,35.209986116549345,49.79999999999999,90.0
3102,34,2026-04-27,15:29:18.731,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209458,5464,32.103694,35.209986116549345,49.79999999999999,90.0
3103,33,2026-04-27,15:29:18.764,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209458,5465,32.103694,35.209986116549345,49.79999999999999,90.0
3104,33,2026-04-27,15:29:18.798,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5467,32.103694,35.20998711654935,49.79999999999999,90.0
3105,34,2026-04-27,15:29:18.830,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5470,32.103694,35.20998711654935,49.79999999999999,90.0
3106,33,2026-04-27,15:29:18.865,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5473,32.103694,35.20998711654935,49.79999999999999,90.0
3107,33,2026-04-27,15:29:18.898,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5477,32.103694,35.20998711654935,49.79999999999999,90.0
3108,34,2026-04-27,15:29:18.932,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5481,32.103694,35.20998711654935,49.79999999999999,90.0
3109,33,2026-04-27,15:29:18.965,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5484,32.103694,35.20998711654935,49.79999999999999,90.0
3110,33,2026-04-27,15:29:18.998,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5488,32.103694,35.20998711654935,49.79999999999999,90.0
3111,34,2026-04-27,15:29:19.032,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5492,32.103694,35.20998711654935,49.79999999999999,90.0
3112,33,2026-04-27,15:29:19.065,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209459,5496,32.103694,35.20998711654935,49.79999999999999,90.0
3113,34,2026-04-27,15:29:19.098,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.20946,5498,32.103694,35.20998811654935,49.79999999999999,90.0
3114,33,2026-04-27,15:29:19.131,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.20946,5502,32.103694,35.20998811654935,49.79999999999999,90.0
3115,33,2026-04-27,15:29:19.165,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.20946,5505,32.103694,35.20998811654935,49.79999999999999,90.0
3116,34,2026-04-27,15:29:19.199,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.20946,5508,32.103694,35.20998811654935,49.79999999999999,90.0
3117,33,2026-04-27,15:29:19.232,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.20946,5511,32.103694,35.20998811654935,49.79999999999999,90.0
3118,33,2026-04-27,15:29:19.265,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.20946,5514,32.103694,35.20998811654935,49.79999999999999,90.0
3119,34,2026-04-27,15:29:19.299,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209461,5517,32.103694,35.209989116549345,49.79999999999999,90.0
3120,33,2026-04-27,15:29:19.332,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209461,5520,32.103694,35.209989116549345,49.79999999999999,90.0
3121,34,2026-04-27,15:29:19.365,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209461,5523,32.103694,35.209989116549345,49.79999999999999,90.0
3122,33,2026-04-27,15:29:19.399,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209461,5526,32.103694,35.209989116549345,49.79999999999999,90.0
3123,33,2026-04-27,15:29:19.431,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209461,5529,32.103694,35.209989116549345,49.79999999999999,90.0
3124,34,2026-04-27,15:29:19.465,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209461,5532,32.103694,35.209989116549345,49.79999999999999,90.0
3125,33,2026-04-27,15:29:19.499,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209462,5535,32.103694,35.20999011654935,49.79999999999999,90.0
3126,33,2026-04-27,15:29:19.532,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209462,5538,32.103694,35.20999011654935,49.79999999999999,90.0
3127,34,2026-04-27,15:29:19.565,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209462,5540,32.103694,35.20999011654935,49.79999999999999,90.0
3128,33,2026-04-27,15:29:19.599,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209462,5543,32.103694,35.20999011654935,49.79999999999999,90.0
3129,33,2026-04-27,15:29:19.632,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209462,5545,32.103694,35.20999011654935,49.79999999999999,90.0
3130,34,2026-04-27,15:29:19.666,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209462,5547,32.103694,35.20999011654935,49.79999999999999,90.0
3131,33,2026-04-27,15:29:19.699,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209463,5549,32.103694,35.20999111654935,49.79999999999999,90.0
3132,34,2026-04-27,15:29:19.732,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209463,5551,32.103694,35.20999111654935,49.79999999999999,90.0
3133,33,2026-04-27,15:29:19.766,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209463,5552,32.103694,35.20999111654935,49.79999999999999,90.0
3134,33,2026-04-27,15:29:19.799,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209463,5554,32.103694,35.20999111654935,49.79999999999999,90.0
3135,34,2026-04-27,15:29:19.833,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209463,5555,32.103694,35.20999111654935,49.79999999999999,90.0
3136,33,2026-04-27,15:29:19.866,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209463,5557,32.103694,35.20999111654935,49.79999999999999,90.0
3137,33,2026-04-27,15:29:19.899,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5558,32.103694,35.209992116549344,49.79999999999999,90.0
3138,34,2026-04-27,15:29:19.932,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5560,32.103694,35.209992116549344,49.79999999999999,90.0
3139,33,2026-04-27,15:29:19.965,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5561,32.103694,35.209992116549344,49.79999999999999,90.0
3140,33,2026-04-27,15:29:19.999,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5562,32.103694,35.209992116549344,49.79999999999999,90.0
3141,34,2026-04-27,15:29:20.032,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5563,32.103694,35.209992116549344,49.79999999999999,90.0
3142,33,2026-04-27,15:29:20.066,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5564,32.103694,35.209992116549344,49.79999999999999,90.0
3143,34,2026-04-27,15:29:20.099,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5565,32.103694,35.209992116549344,49.79999999999999,90.0
3144,33,2026-04-27,15:29:20.132,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5565,32.103694,35.209992116549344,49.79999999999999,90.0
3145,33,2026-04-27,15:29:20.166,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103694,35.209464,5565,32.103377667996256,35.20983743479462,49.79999999999999,134.9999997964445
3146,34,2026-04-27,15:29:20.200,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209465,5566,32.10337666799626,35.20983843479054,49.79999999999999,134.9999997964445
3147,33,2026-04-27,15:29:20.233,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209465,5566,32.10337666799626,35.20983843479054,49.79999999999999,134.9999997964445
3148,33,2026-04-27,15:29:20.266,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103693,35.209465,5567,32.10324563898851,35.209465,49.79999999999999,180.0
3149,34,2026-04-27,15:29:20.299,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103692,35.209465,5567,32.103244638988514,35.209465,49.79999999999999,180.0
3150,33,2026-04-27,15:29:20.333,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103692,35.209465,5567,32.103244638988514,35.209465,49.79999999999999,180.0
3151,34,2026-04-27,15:29:20.366,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103692,35.209465,5568,32.103244638988514,35.209465,49.79999999999999,180.0
3152,33,2026-04-27,15:29:20.400,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103691,35.209465,5568,32.10324363898851,35.209465,49.79999999999999,180.0
3153,33,2026-04-27,15:29:20.432,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103691,35.209465,5569,32.10324363898851,35.209465,49.79999999999999,180.0
3154,34,2026-04-27,15:29:20.466,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103691,35.209465,5569,32.10324363898851,35.209465,49.79999999999999,180.0
3155,33,2026-04-27,15:29:20.500,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103689,35.209465,5570,32.103241638988514,35.209465,49.79999999999999,180.0
3156,33,2026-04-27,15:29:20.533,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103689,35.209465,5570,32.103241638988514,35.209465,49.79999999999999,180.0
3157,34,2026-04-27,15:29:20.567,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103689,35.209465,5570,32.103241638988514,35.209465,49.79999999999999,180.0
3158,33,2026-04-27,15:29:20.600,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103687,35.209465,5570,32.10323963898851,35.209465,49.79999999999999,180.0
3159,33,2026-04-27,15:29:20.633,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103687,35.209465,5570,32.10323963898851,35.209465,49.79999999999999,180.0
3160,34,2026-04-27,15:29:20.667,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103687,35.209465,5571,32.10323963898851,35.209465,49.79999999999999,180.0
3161,33,2026-04-27,15:29:20.700,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103685,35.209465,5571,32.10323763898851,35.209465,49.79999999999999,180.0
3162,34,2026-04-27,15:29:20.733,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103685,35.209465,5571,32.10323763898851,35.209465,49.79999999999999,180.0
3163,33,2026-04-27,15:29:20.767,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103685,35.209465,5571,32.10323763898851,35.209465,49.79999999999999,180.0
3164,33,2026-04-27,15:29:20.800,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103682,35.209464,5572,32.10323463898851,35.209464,49.79999999999999,180.0
3165,34,2026-04-27,15:29:20.834,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103682,35.209464,5572,32.10323463898851,35.209464,49.79999999999999,180.0
3166,33,2026-04-27,15:29:20.866,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103682,35.209464,5573,32.10323463898851,35.209464,49.79999999999999,180.0
3167,33,2026-04-27,15:29:20.900,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103679,35.209464,5573,32.10323163898851,35.209464,49.79999999999999,180.0
3168,34,2026-04-27,15:29:20.933,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103679,35.209464,5574,32.10323163898851,35.209464,49.79999999999999,180.0
3169,33,2026-04-27,15:29:20.967,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103679,35.209464,5574,32.10323163898851,35.209464,49.79999999999999,180.0
3170,33,2026-04-27,15:29:21.000,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103675,35.209463,5574,32.103227638988514,35.209463,49.79999999999999,180.0
3171,34,2026-04-27,15:29:21.034,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103675,35.209463,5574,32.103227638988514,35.209463,49.79999999999999,180.0
3172,33,2026-04-27,15:29:21.066,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103675,35.209463,5574,32.1032337967127,35.20937567751201,49.79999999999999,189.51739508931294
3173,34,2026-04-27,15:29:21.100,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103672,35.209463,5574,32.1032307967127,35.20937567751488,49.79999999999999,189.51739508931294
3174,33,2026-04-27,15:29:21.133,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103672,35.209463,5574,32.1032307967127,35.20937567751488,49.79999999999999,189.51739508931294
3175,33,2026-04-27,15:29:21.167,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103672,35.209463,5574,32.10323079671278,35.20937567751429,49.79999999999999,189.5173951539067
3176,34,2026-04-27,15:29:21.200,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103668,35.209462,5574,32.103226796712775,35.20937467751811,49.79999999999999,189.5173951539067
3177,33,2026-04-27,15:29:21.234,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103668,35.209462,5574,32.103226796712775,35.20937467751811,49.79999999999999,189.5173951539067
3178,33,2026-04-27,15:29:21.267,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103668,35.209462,5575,32.10322672581656,35.20937517819843,49.79999999999999,189.46232225203758
3179,34,2026-04-27,15:29:21.301,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103664,35.209461,5575,32.103222725816565,35.209374178202225,49.79999999999999,189.46232225203758
3180,33,2026-04-27,15:29:21.334,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103664,35.209461,5576,32.103222725816565,35.209374178202225,49.79999999999999,189.46232225203758
3181,34,2026-04-27,15:29:21.367,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103664,35.209461,5576,32.103222725816565,35.209374178202225,49.79999999999999,189.46232225203758
3182,33,2026-04-27,15:29:21.401,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10366,35.20946,5577,32.10321872581656,35.20937317820603,49.79999999999999,189.46232225203758
3183,33,2026-04-27,15:29:21.433,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10366,35.20946,5578,32.10321872581656,35.20937317820603,49.79999999999999,189.46232225203758
3184,34,2026-04-27,15:29:21.467,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10366,35.20946,5579,32.10321872581656,35.20937317820603,49.79999999999999,189.46232225203758
3185,33,2026-04-27,15:29:21.500,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103655,35.20946,5580,32.103213725816566,35.20937317821078,49.79999999999999,189.46232225203758
3186,33,2026-04-27,15:29:21.533,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103655,35.20946,5581,32.103213725816566,35.20937317821078,49.79999999999999,189.46232225203758
3187,34,2026-04-27,15:29:21.568,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103655,35.20946,5582,32.103213725816566,35.20937317821078,49.79999999999999,189.46232225203758
3188,33,2026-04-27,15:29:21.601,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10365,35.209458,5583,32.103208725816565,35.209371178215534,49.79999999999999,189.46232225203758
3189,33,2026-04-27,15:29:21.634,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10365,35.209458,5584,32.103208725816565,35.209371178215534,49.79999999999999,189.46232225203758
3190,34,2026-04-27,15:29:21.668,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10365,35.209458,5585,32.103208725816565,35.209371178215534,49.79999999999999,189.46232225203758
3191,33,2026-04-27,15:29:21.701,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103645,35.209457,5586,32.10320372581656,35.20937017822029,49.79999999999999,189.46232225203758
3192,34,2026-04-27,15:29:21.735,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103645,35.209457,5586,32.10320372581656,35.20937017822029,49.79999999999999,189.46232225203758
3193,33,2026-04-27,15:29:21.768,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103645,35.209457,5587,32.103206326437025,35.20935342787929,49.79999999999999,191.30993244270394
3194,33,2026-04-27,15:29:21.800,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10364,35.209456,5588,32.10320132643702,35.209352427884966,49.79999999999999,191.30993244270394
3195,34,2026-04-27,15:29:21.835,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10364,35.209456,5589,32.10320132643702,35.209352427884966,49.79999999999999,191.30993244270394
3196,33,2026-04-27,15:29:21.867,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.10364,35.209456,5590,32.10319872581656,35.209369178225046,49.79999999999999,189.46232225203758
3197,33,2026-04-27,15:29:21.901,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103634,35.209455,5592,32.10319272581656,35.20936817823075,49.79999999999999,189.46232225203758
3198,34,2026-04-27,15:29:21.935,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103634,35.209455,5593,32.10319272581656,35.20936817823075,49.79999999999999,189.46232225203758
3199,33,2026-04-27,15:29:21.968,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103634,35.209455,5593,32.10319272581656,35.20936817823075,49.79999999999999,189.46232225203758
3200,33,2026-04-27,15:29:22.001,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103629,35.209454,5594,32.10318772581656,35.2093671782355,49.79999999999999,189.46232225203758
3201,34,2026-04-27,15:29:22.035,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103629,35.209454,5594,32.10318772581656,35.2093671782355,49.79999999999999,189.46232225203758
3202,33,2026-04-27,15:29:22.068,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103629,35.209454,5595,32.10318772581656,35.2093671782355,49.79999999999999,189.46232225203758
3203,34,2026-04-27,15:29:22.101,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103623,35.209453,5595,32.10318172581656,35.20936617824121,49.79999999999999,189.46232225203758
3204,33,2026-04-27,15:29:22.134,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103623,35.209453,5596,32.10318172581656,35.20936617824121,49.79999999999999,189.46232225203758
3205,33,2026-04-27,15:29:22.167,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103623,35.209453,5596,32.10318172581656,35.20936617824121,49.79999999999999,189.46232225203758
3206,34,2026-04-27,15:29:22.202,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103617,35.209451,5596,32.10317572581656,35.209364178246915,49.79999999999999,189.46232225203758
3207,33,2026-04-27,15:29:22.234,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103617,35.209451,5597,32.10317572581656,35.209364178246915,49.79999999999999,189.46232225203758
3208,33,2026-04-27,15:29:22.268,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103617,35.209451,5597,32.10317572581656,35.209364178246915,49.79999999999999,189.46232225203758
3209,34,2026-04-27,15:29:22.302,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103611,35.20945,5597,32.103169725816564,35.20936317825261,49.79999999999999,189.46232225203758
3210,33,2026-04-27,15:29:22.335,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103611,35.20945,5598,32.103169725816564,35.20936317825261,49.79999999999999,189.46232225203758
3211,34,2026-04-27,15:29:22.368,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103611,35.20945,5598,32.103169725816564,35.20936317825261,49.79999999999999,189.46232225203758
3212,33,2026-04-27,15:29:22.402,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103604,35.209449,5598,32.10316272581656,35.20936217825927,49.79999999999999,189.46232225203758
3213,33,2026-04-27,15:29:22.435,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103604,35.209449,5598,32.10316272581656,35.20936217825927,49.79999999999999,189.46232225203758
3214,34,2026-04-27,15:29:22.468,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103604,35.209449,5598,32.103162725816475,35.20936217825987,49.79999999999999,189.4623221860196
3215,33,2026-04-27,15:29:22.502,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103598,35.209448,5598,32.103156725816476,35.209361178265574,49.79999999999999,189.4623221860196
3216,33,2026-04-27,15:29:22.535,49.8,759.842,100,1/1000.0,1.7,0,default,24.0,32.103598,35.209448,5598,32.103156725816476,35.209361178265574,49.79999999999999,189.4623221860196
